Name,Measure,Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
Ozone (O3),Mean,ppb,East Harlem,Summer 2016,06/01/2016,31.62
Ozone (O3),Mean,ppb,Sunset Park,Summer 2011,06/01/2011,31.5
Ozone (O3),Mean,ppb,Bedford Stuyvesant - Crown Heights,Summer 2010,06/01/2010,32.27
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Annual Average 2010,12/01/2009,31.02
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Winter 2012-13,12/01/2012,31.8
Ozone (O3),Mean,ppb,Upper East Side,Summer 2021,06/01/2021,27.83
Ozone (O3),Mean,ppb,Sunset Park,Summer 2021,06/01/2021,29.02
Ozone (O3),Mean,ppb,Fordham - Bronx Pk,Summer 2012,06/01/2012,34.08
Ozone (O3),Mean,ppb,Fordham - Bronx Pk,Summer 2021,06/01/2021,30
Nitrogen dioxide (NO2),Mean,ppb,Fordham - Bronx Pk,Winter 2009-10,12/01/2009,23.87
Nitrogen dioxide (NO2),Mean,ppb,Crotona -Tremont,Summer 2017,06/01/2017,17.12
Nitrogen dioxide (NO2),Mean,ppb,Crotona -Tremont,Summer 2020,06/01/2020,14.53
Nitrogen dioxide (NO2),Mean,ppb,Crotona -Tremont,Summer 2018,06/01/2018,15.18
Nitrogen dioxide (NO2),Mean,ppb,Crotona -Tremont,Winter 2009-10,12/01/2009,27.02
Nitrogen dioxide (NO2),Mean,ppb,Crotona -Tremont,Winter 2011-12,12/01/2011,25.96
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Summer 2011,06/01/2011,11.46
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Summer 2016,06/01/2016,8.06
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Winter 2015-16,12/01/2015,8.07
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Summer 2013,06/01/2013,11.38
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Summer 2021,06/01/2021,8.71
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Summer 2013,06/01/2013,10.36
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Annual Average 2016,12/31/2015,7.8
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2012,06/01/2012,10.41
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2013,06/01/2013,10.32
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Annual Average 2016,12/31/2015,7.94
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Annual Average 2018,01/01/2018,7.06
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Summer 2021,06/01/2021,8.31
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Annual Average 2018,01/01/2018,7.27
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2021,06/01/2021,8.49
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side-Gramercy,Annual Average 2012,12/01/2011,12.14
Fine particles (PM 2.5),Mean,mcg/m3,Chelsea-Village,Annual Average 2012,12/01/2011,11.94
Fine particles (PM 2.5),Mean,mcg/m3,Flushing - Clearview,Annual Average 2012,12/01/2011,8.9
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Annual Average 2012,12/01/2011,9.98
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Annual Average 2012,12/01/2011,10.46
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Annual Average 2012,12/01/2011,8.94
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Annual Average 2012,12/01/2011,9.13
Fine particles (PM 2.5),Mean,mcg/m3,Flushing - Clearview,Winter 2017-18,12/01/2017,7.94
Fine particles (PM 2.5),Mean,mcg/m3,Flushing - Clearview,Annual Average 2019,01/01/2019,6.61
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Winter 2013-14,12/01/2013,13.12
Fine particles (PM 2.5),Mean,mcg/m3,Chelsea-Village,Winter 2008-09,12/01/2008,16.17
Fine particles (PM 2.5),Mean,mcg/m3,Chelsea-Village,Winter 2013-14,12/01/2013,15.31
Fine particles (PM 2.5),Mean,mcg/m3,Chelsea-Village,Annual Average 2019,01/01/2019,10.02
Fine particles (PM 2.5),Mean,mcg/m3,Chelsea-Village,Winter 2017-18,12/01/2017,10.88
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side-Gramercy,Winter 2013-14,12/01/2013,15.35
Fine particles (PM 2.5),Mean,mcg/m3,Mott Haven and Melrose (CD1),Winter 2019-20,12/01/2019,7.25
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side-Gramercy,Winter 2008-09,12/01/2008,16.38
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side-Gramercy,Winter 2017-18,12/01/2017,10.57
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side-Gramercy,Annual Average 2019,01/01/2019,8.98
Fine particles (PM 2.5),Mean,mcg/m3,Flushing - Clearview,Winter 2008-09,12/01/2008,12.74
Fine particles (PM 2.5),Mean,mcg/m3,Flushing - Clearview,Winter 2013-14,12/01/2013,11.46
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Summer 2009,06/01/2009,12.13
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Annual Average 2017,01/01/2017,8.33
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Annual Average 2021,01/01/2021,6.8
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Winter 2010-11,12/01/2010,12.41
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Annual Average 2013,12/01/2012,8.69
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2010-11,12/01/2010,12.79
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Annual Average 2013,12/01/2012,8.75
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2014-15,12/01/2014,9.14
Ozone (O3),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Summer 2018,06/01/2018,28.47
Ozone (O3),Mean,ppb,Fort Greene and Brooklyn Heights (CD2),Summer 2020,06/01/2020,28.93
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush - Flatbush,Summer 2015,06/01/2015,9.29
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush - Flatbush,Summer 2019,06/01/2019,7.87
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush - Flatbush,Winter 2019-20,12/01/2019,7.47
Fine particles (PM 2.5),Mean,mcg/m3,Gramercy Park - Murray Hill,Summer 2015,06/01/2015,12.47
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point - Mott Haven,Winter 2012-13,12/01/2012,9.82
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point - Mott Haven,Annual Average 2010,12/01/2009,10.48
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point - Mott Haven,Summer 2015,06/01/2015,10.35
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point - Mott Haven,Winter 2019-20,12/01/2019,7.34
Fine particles (PM 2.5),Mean,mcg/m3,Canarsie - Flatlands,Winter 2012-13,12/01/2012,9.83
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Annual Average 2013,12/01/2012,10
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Summer 2009,06/01/2009,12.17
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Annual Average 2017,01/01/2017,8.98
Fine particles (PM 2.5),Mean,mcg/m3,Northeast Bronx,Winter 2010-11,12/01/2010,13.35
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights,Winter 2010-11,12/01/2010,14.6
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights,Annual Average 2013,12/01/2012,9.48
Ozone (O3),Mean,ppb,East Flatbush - Flatbush,Summer 2010,06/01/2010,33.33
Ozone (O3),Mean,ppb,Gramercy Park - Murray Hill,Summer 2010,06/01/2010,23.9
Ozone (O3),Mean,ppb,Gramercy Park - Murray Hill,Summer 2011,06/01/2011,22.59
Ozone (O3),Mean,ppb,East Flatbush - Flatbush,Summer 2016,06/01/2016,33.66
Nitrogen dioxide (NO2),Mean,ppb,Gramercy Park - Murray Hill,Summer 2015,06/01/2015,27.72
Ozone (O3),Mean,ppb,Hunts Point - Mott Haven,Summer 2013,06/01/2013,31.59
Ozone (O3),Mean,ppb,Hunts Point - Mott Haven,Summer 2012,06/01/2012,34.98
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Winter 2010-11,12/01/2010,13.85
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Summer 2009,06/01/2009,11.71
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Annual Average 2013,12/01/2012,9.46
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Winter 2014-15,12/01/2014,10.05
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Annual Average 2021,01/01/2021,7.1
Fine particles (PM 2.5),Mean,mcg/m3,Northeast Bronx,Annual Average 2013,12/01/2012,8.73
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Winter 2011-12,12/01/2011,10.37
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Winter 2009-10,12/01/2009,10.22
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Annual Average 2014,12/01/2013,10.54
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights,Winter 2009-10,12/01/2009,12.13
Ozone (O3),Mean,ppb,Greenpoint and Williamsburg (CD1),2-Year Summer Average 2009-2010,06/01/2009,27.07
Ozone (O3),Mean,ppb,Greenpoint and Williamsburg (CD1),Summer 2018,06/01/2018,28.94
Ozone (O3),Mean,ppb,Greenpoint and Williamsburg (CD1),Summer 2020,06/01/2020,29.57
Ozone (O3),Mean,ppb,Mott Haven and Melrose (CD1),2-Year Summer Average 2009-2010,06/01/2009,26.96
Ozone (O3),Mean,ppb,Mott Haven and Melrose (CD1),Summer 2018,06/01/2018,29.7
Ozone (O3),Mean,ppb,Mott Haven and Melrose (CD1),Summer 2020,06/01/2020,30.55
Ozone (O3),Mean,ppb,Greenwich Village and Soho (CD2),2-Year Summer Average 2009-2010,06/01/2009,23.68
Ozone (O3),Mean,ppb,Financial District (CD1),2-Year Summer Average 2009-2010,06/01/2009,22.87
Ozone (O3),Mean,ppb,South Beach and Willowbrook (CD2),Summer 2015,06/01/2015,32.47
Ozone (O3),Mean,ppb,South Beach and Willowbrook (CD2),Summer 2019,06/01/2019,29.51
Nitrogen dioxide (NO2),Mean,ppb,Coney Island - Sheepshead Bay,Annual Average 2012,12/01/2011,17.21
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Winter 2012-13,12/01/2012,11.88
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Annual Average 2010,12/01/2009,10.71
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Summer 2019,06/01/2019,9
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Winter 2019-20,12/01/2019,7.52
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Winter 2012-13,12/01/2012,12.67
Fine particles (PM 2.5),Mean,mcg/m3,Borough Park,Summer 2019,06/01/2019,7.91
Fine particles (PM 2.5),Mean,mcg/m3,Borough Park,Winter 2019-20,12/01/2019,7.49
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst - Bay Ridge,Winter 2012-13,12/01/2012,9.88
Fine particles (PM 2.5),Mean,mcg/m3,High Bridge - Morrisania,Winter 2019-20,12/01/2019,7.11
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst - Bay Ridge,Winter 2019-20,12/01/2019,7.56
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst - Bay Ridge,Summer 2019,06/01/2019,7.79
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Winter 2012-13,12/01/2012,9.75
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Summer 2009,06/01/2009,10.44
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Annual Average 2021,01/01/2021,6.61
Nitrogen dioxide (NO2),Mean,ppb,Bensonhurst - Bay Ridge,Winter 2020-21,12/01/2020,22.26
Nitrogen dioxide (NO2),Mean,ppb,Coney Island - Sheepshead Bay,Summer 2010,06/01/2010,14.02
Nitrogen dioxide (NO2),Mean,ppb,Coney Island - Sheepshead Bay,Summer 2011,06/01/2011,14.22
Ozone (O3),Mean,ppb,Lower Manhattan,Summer 2010,06/01/2010,26.89
Ozone (O3),Mean,ppb,Lower Manhattan,Summer 2011,06/01/2011,25.07
Ozone (O3),Mean,ppb,Lower Manhattan,Summer 2016,06/01/2016,29.73
Ozone (O3),Mean,ppb,Bensonhurst - Bay Ridge,Summer 2010,06/01/2010,34.5
Ozone (O3),Mean,ppb,Bensonhurst - Bay Ridge,Summer 2011,06/01/2011,33.85
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Annual Average 2013,12/01/2012,8.74
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Winter 2014-15,12/01/2014,9.87
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Annual Average 2017,01/01/2017,7.52
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Annual Average 2021,01/01/2021,6.6
Fine particles (PM 2.5),Mean,mcg/m3,Fordham - Bronx Pk,Annual Average 2017,01/01/2017,7.52
Fine particles (PM 2.5),Mean,mcg/m3,Fordham - Bronx Pk,Annual Average 2021,01/01/2021,6.58
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Annual Average 2017,01/01/2017,7.52
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Summer 2020,06/01/2020,6.89
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2017,06/01/2017,9.14
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2016-17,12/01/2016,7.94
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2018,06/01/2018,8.48
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Winter 2011-12,12/01/2011,9.45
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Annual Average 2014,12/01/2013,8.97
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Summer 2020,06/01/2020,7.14
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Summer 2018,06/01/2018,8.39
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Summer 2017,06/01/2017,9.29
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Winter 2016-17,12/01/2016,8.18
Fine particles (PM 2.5),Mean,mcg/m3,Fordham - Bronx Pk,Summer 2017,06/01/2017,9.39
Fine particles (PM 2.5),Mean,mcg/m3,Fordham - Bronx Pk,Summer 2018,06/01/2018,8.55
Fine particles (PM 2.5),Mean,mcg/m3,Fordham - Bronx Pk,Summer 2020,06/01/2020,7.22
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Summer 2017,06/01/2017,9.05
Ozone (O3),Mean,ppb,High Bridge - Morrisania,Summer 2021,06/01/2021,29.2
Ozone (O3),Mean,ppb,Bensonhurst - Bay Ridge,Summer 2021,06/01/2021,30.41
Ozone (O3),Mean,ppb,Manhattan,Summer 2012,06/01/2012,29.21
Nitrogen dioxide (NO2),Mean,ppb,Borough Park,Summer 2015,06/01/2015,14.55
Ozone (O3),Mean,ppb,Southeast Queens,Summer 2015,06/01/2015,32.51
Nitrogen dioxide (NO2),Mean,ppb,High Bridge - Morrisania,Annual Average 2014,12/01/2013,22.56
Nitrogen dioxide (NO2),Mean,ppb,High Bridge - Morrisania,Summer 2017,06/01/2017,17.68
Nitrogen dioxide (NO2),Mean,ppb,High Bridge - Morrisania,Winter 2016-17,12/01/2016,27.97
Nitrogen dioxide (NO2),Mean,ppb,High Bridge - Morrisania,Summer 2018,06/01/2018,15.85
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights,Winter 2011-12,12/01/2011,10.96
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights,Annual Average 2014,12/01/2013,9.49
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Winter 2009-10,12/01/2009,10.67
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Winter 2011-12,12/01/2011,10.44
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Annual Average 2014,12/01/2013,9.99
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Summer 2020,06/01/2020,7.41
Ozone (O3),Mean,ppb,Hunts Point - Mott Haven,Summer 2021,06/01/2021,29.45
Ozone (O3),Mean,ppb,Brooklyn,Summer 2021,06/01/2021,30.46
Ozone (O3),Mean,ppb,Brooklyn,Summer 2013,06/01/2013,31.13
Ozone (O3),Mean,ppb,Canarsie - Flatlands,Summer 2013,06/01/2013,33.7
Ozone (O3),Mean,ppb,Canarsie - Flatlands,Summer 2012,06/01/2012,36.6
Ozone (O3),Mean,ppb,Bronx,Summer 2021,06/01/2021,29.84
Ozone (O3),Mean,ppb,Bronx,Summer 2012,06/01/2012,34.61
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Summer 2015,06/01/2015,14.54
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Winter 2019-20,12/01/2019,26.13
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Summer 2018,06/01/2018,8.91
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Winter 2016-17,12/01/2016,8.52
Fine particles (PM 2.5),Mean,mcg/m3,Northeast Bronx,Winter 2009-10,12/01/2009,10.23
Fine particles (PM 2.5),Mean,mcg/m3,Northeast Bronx,Annual Average 2014,12/01/2013,9
Fine particles (PM 2.5),Mean,mcg/m3,Northeast Bronx,Summer 2020,06/01/2020,7.17
Fine particles (PM 2.5),Mean,mcg/m3,Northeast Bronx,Summer 2017,06/01/2017,9.25
Fine particles (PM 2.5),Mean,mcg/m3,Kingsbridge - Riverdale,Winter 2009-10,12/01/2009,11.5
Fine particles (PM 2.5),Mean,mcg/m3,Kingsbridge - Riverdale,Winter 2011-12,12/01/2011,9.89
Fine particles (PM 2.5),Mean,mcg/m3,Kingsbridge - Riverdale,Annual Average 2014,12/01/2013,9
Fine particles (PM 2.5),Mean,mcg/m3,Kingsbridge - Riverdale,Summer 2017,06/01/2017,9.46
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem - Morningside Heights,Annual Average 2010,12/01/2009,10.62
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem - Morningside Heights,Summer 2015,06/01/2015,9.99
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Summer 2019,06/01/2019,9.93
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Summer 2015,06/01/2015,11
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Summer 2010,06/01/2010,12.73
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Winter 2015-16,12/01/2015,9.84
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Winter 2020-21,12/01/2020,7.31
Nitrogen dioxide (NO2),Mean,ppb,Bronx,Winter 2011-12,12/01/2011,23.48
Nitrogen dioxide (NO2),Mean,ppb,Brooklyn,Summer 2018,06/01/2018,12.54
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Summer 2009,06/01/2009,22.6
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Winter 2010-11,12/01/2010,32.23
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Annual Average 2013,12/01/2012,22.85
Nitrogen dioxide (NO2),Mean,ppb,Downtown - Heights - Slope,Winter 2009-10,12/01/2009,29.32
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Summer 2017,06/01/2017,16.36
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Winter 2016-17,12/01/2016,26.74
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Summer 2018,06/01/2018,17.47
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Winter 2011-12,12/01/2011,26.94
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Winter 2009-10,12/01/2009,28.07
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Annual Average 2014,12/01/2013,22.43
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem - Morningside Heights,Winter 2012-13,12/01/2012,29.88
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem - Morningside Heights,Annual Average 2010,12/01/2009,27.83
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem - Morningside Heights,Summer 2015,06/01/2015,19.02
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem - Morningside Heights,Summer 2019,06/01/2019,16.78
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem - Morningside Heights,Winter 2019-20,12/01/2019,26.6
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights,Winter 2019-20,12/01/2019,24.61
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights,Summer 2019,06/01/2019,14.03
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Winter 2020-21,12/01/2020,24.77
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Winter 2015-16,12/01/2015,25.71
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Summer 2016,06/01/2016,16.59
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Summer 2011,06/01/2011,21.34
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Summer 2010,06/01/2010,21.41
Nitrogen dioxide (NO2),Mean,ppb,Downtown - Heights - Slope,Summer 2011,06/01/2011,22.21
Nitrogen dioxide (NO2),Mean,ppb,Downtown - Heights - Slope,Summer 2010,06/01/2010,22.6
Nitrogen dioxide (NO2),Mean,ppb,Downtown - Heights - Slope,Summer 2016,06/01/2016,17.32
Ozone (O3),Mean,ppb,Greenpoint,Summer 2010,06/01/2010,32.54
Ozone (O3),Mean,ppb,Greenpoint,Summer 2011,06/01/2011,31.61
Ozone (O3),Mean,ppb,Greenpoint,Summer 2016,06/01/2016,32.96
Ozone (O3),Mean,ppb,Central Harlem - Morningside Heights,Summer 2011,06/01/2011,29.4
Ozone (O3),Mean,ppb,Central Harlem - Morningside Heights,Summer 2010,06/01/2010,29.75
Ozone (O3),Mean,ppb,Washington Heights,Summer 2010,06/01/2010,30.54
Ozone (O3),Mean,ppb,Hunts Point - Mott Haven,Summer 2018,06/01/2018,30.62
Ozone (O3),Mean,ppb,Hunts Point - Mott Haven,Summer 2017,06/01/2017,29.41
Ozone (O3),Mean,ppb,Hunts Point - Mott Haven,Summer 2020,06/01/2020,31.49
Ozone (O3),Mean,ppb,Brooklyn,Summer 2018,06/01/2018,30.87
Fine particles (PM 2.5),Mean,mcg/m3,Sunset Park (CD7),Summer 2016,06/01/2016,9
Fine particles (PM 2.5),Mean,mcg/m3,Sunset Park (CD7),Winter 2015-16,12/01/2015,9.47
Fine particles (PM 2.5),Mean,mcg/m3,Sunset Park (CD7),Winter 2020-21,12/01/2020,7.28
Fine particles (PM 2.5),Mean,mcg/m3,South Beach - Tottenville,Winter 2011-12,12/01/2011,8.5
Fine particles (PM 2.5),Mean,mcg/m3,Kingsbridge Heights and Bedford (CD7),Winter 2020-21,12/01/2020,6.49
Fine particles (PM 2.5),Mean,mcg/m3,South Beach - Tottenville,Summer 2010,06/01/2010,11.25
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Summer 2010,06/01/2010,13.92
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Summer 2011,06/01/2011,13.48
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Winter 2015-16,12/01/2015,9.44
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Winter 2009-10,12/01/2009,11.25
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Annual Average 2014,12/01/2013,9.84
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Winter 2016-17,12/01/2016,8.62
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Annual Average 2017,01/01/2017,8.33
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Annual Average 2011,12/01/2010,10.88
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Annual Average 2009,12/01/2008,11.36
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Summer 2014,06/01/2014,10.93
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Annual Average 2015,01/01/2015,9.61
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Annual Average 2009,12/01/2008,12.18
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Annual Average 2020,01/01/2020,6.72
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Summer 2011,06/01/2011,12.46
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Summer 2010,06/01/2010,13.03
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Winter 2020-21,12/01/2020,7.49
Fine particles (PM 2.5),Mean,mcg/m3,Kingsbridge Heights and Bedford (CD7),Winter 2009-10,12/01/2009,12.02
Fine particles (PM 2.5),Mean,mcg/m3,Kingsbridge Heights and Bedford (CD7),Annual Average 2014,12/01/2013,9.48
Fine particles (PM 2.5),Mean,mcg/m3,Kingsbridge Heights and Bedford (CD7),Winter 2016-17,12/01/2016,8.26
Fine particles (PM 2.5),Mean,mcg/m3,Kingsbridge Heights and Bedford (CD7),Summer 2017,06/01/2017,9.6
Nitrogen dioxide (NO2),Mean,ppb,South Beach - Tottenville,Summer 2016,06/01/2016,6.73
Nitrogen dioxide (NO2),Mean,ppb,South Beach - Tottenville,Winter 2020-21,12/01/2020,17.54
Nitrogen dioxide (NO2),Mean,ppb,Bayside - Little Neck,Summer 2011,06/01/2011,15.36
Fine particles (PM 2.5),Mean,mcg/m3,Southwest Queens,Annual Average 2012,12/01/2011,8.32
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush - Flatbush,Annual Average 2012,12/01/2011,8.98
Fine particles (PM 2.5),Mean,mcg/m3,Fordham and University Heights (CD5),Winter 2012-13,12/01/2012,12.5
Fine particles (PM 2.5),Mean,mcg/m3,Fordham and University Heights (CD5),Annual Average 2010,12/01/2009,11.4
